CodProvincia;CodMunicipio;CodigoPostal;Municipio;Provincia
46;208;46716;Rafelcofer;Valencia/València
46;209;46666;Rafelguaraf;Valencia/València
46;210;46843;Ráfol de Salem;Valencia/València
46;211;46727;Real de Gandía;Valencia/València
46;212;46194;Real;Valencia/València
46;213;46355;Requena;Valencia/València
46;213;46391;Requena;Valencia/València
46;213;46390;Requena;Valencia/València
46;213;46357;Requena;Valencia/València
46;213;46340;Requena;Valencia/València
46;213;46356;Requena;Valencia/València
46;213;46354;Requena;Valencia/València
46;213;46353;Requena;Valencia/València
46;213;46351;Requena;Valencia/València
46;213;46199;Requena;Valencia/València
46;213;46352;Requena;Valencia/València
46;214;46190;Riba-roja de Túria;Valencia/València
46;215;46417;Riola;Valencia/València
46;216;46111;Rocafort;Valencia/València
46;217;46816;Rotglà i Corberà;Valencia/València
46;218;46725;Rótova;Valencia/València
46;219;46842;Rugat;Valencia/València
46;220;46250;Sagunto/Sagunt;Valencia/València
46;220;46500;Sagunto/Sagunt;Valencia/València
46;220;46520;Sagunto/Sagunt;Valencia/València
46;220;46530;Sagunto/Sagunt;Valencia/València
46;221;46843;Salem;Valencia/València
46;222;46669;Sant Joanet;Valencia/València
46;223;46910;Sedaví;Valencia/València
46;224;46592;Segart;Valencia/València
46;225;46295;Sellent;Valencia/València
46;226;46839;Sempere;Valencia/València
46;227;46669;Senyera;Valencia/València
46;228;46118;Serra;Valencia/València
46;229;46392;Siete Aguas;Valencia/València
46;229;46600;Siete Aguas;Valencia/València
46;230;46460;Silla;Valencia/València
46;231;46750;Simat de la Valldigna;Valencia/València
46;232;46320;Sinarcas;Valencia/València
46;233;46430;Sollana;Valencia/València
46;233;46439;Sollana;Valencia/València
46;234;46168;Sot de Chera;Valencia/València
46;234;46842;Sot de Chera;Valencia/València
46;235;46419;Sueca;Valencia/València
46;235;46420;Sueca;Valencia/València
46;235;46410;Sueca;Valencia/València
46;236;46295;Sumacàrcer;Valencia/València
46;237;46016;Tavernes Blanques;Valencia/València
46;238;46760;Tavernes de la Valldigna;Valencia/València
46;239;46470;Teresa de Cofrentes;Valencia/València
46;239;46622;Teresa de Cofrentes;Valencia/València
46;240;46842;Terrateig;Valencia/València
46;241;46178;Titaguas;Valencia/València
46;242;46143;Torrebaja;Valencia/València
46;243;46814;Torrella;Valencia/València
46;244;46185;Torrent;Valencia/València
46;244;46480;Torrent;Valencia/València
46;244;46840;Torrent;Valencia/València
46;244;46900;Torrent;Valencia/València
46;244;46901;Torrent;Valencia/València
46;244;43900;Torrent;Valencia/València
46;244;46185;Torrent;Valencia/València
46;244;46480;Torrent;Valencia/València
46;244;46840;Torrent;Valencia/València
46;244;46900;Torrent;Valencia/València
46;244;46901;Torrent;Valencia/València
46;244;43900;Torrent;Valencia/València
46;245;46595;Torres Torres;Valencia/València
46;246;46269;Tous;Valencia/València
46;247;46177;Tuéjar;Valencia/València
46;248;46389;Turís;Valencia/València
46;249;46312;Utiel;Valencia/València
46;249;46313;Utiel;Valencia/València
46;249;46321;Utiel;Valencia/València
46;249;46300;Utiel;Valencia/València
46;250;46026;Valencia;Valencia/València
46;250;46017;Valencia;Valencia/València
46;250;46018;Valencia;Valencia/València
46;250;46019;Valencia;Valencia/València
46;250;46020;Valencia;Valencia/València
46;250;46021;Valencia;Valencia/València
46;250;46022;Valencia;Valencia/València
46;250;46023;Valencia;Valencia/València
46;250;46135;Valencia;Valencia/València
46;250;46025;Valencia;Valencia/València
46;250;46112;Valencia;Valencia/València
46;250;46131;Valencia;Valencia/València
46;250;46016;Valencia;Valencia/València
46;250;46024;Valencia;Valencia/València
46;250;46001;Valencia;Valencia/València
46;250;46015;Valencia;Valencia/València
46;250;46035;Valencia;Valencia/València
46;250;46002;Valencia;Valencia/València
46;250;46003;Valencia;Valencia/València
46;250;46004;Valencia;Valencia/València
46;250;46005;Valencia;Valencia/València
46;250;46006;Valencia;Valencia/València
46;250;46008;Valencia;Valencia/València
46;250;46009;Valencia;Valencia/València
46;250;46010;Valencia;Valencia/València
46;250;46011;Valencia;Valencia/València
46;250;46012;Valencia;Valencia/València
46;250;46013;Valencia;Valencia/València
46;250;46014;Valencia;Valencia/València
46;250;46007;Valencia;Valencia/València
46;251;46691;Vallada;Valencia/València
46;252;46145;Vallanca;Valencia/València
46;253;46818;Vallés;Valencia/València
46;254;46310;Venta del Moro;Valencia/València
46;254;46311;Venta del Moro;Valencia/València
46;255;46720;Villalonga;Valencia/València
46;256;46191;Vilamarxant;Valencia/València
46;257;46270;Villanueva de Castellón;Valencia/València
46;258;46170;Villar del Arzobispo;Valencia/València
46;259;46317;Villargordo del Cabriel;Valencia/València
46;259;46318;Villargordo del Cabriel;Valencia/València
46;260;46114;Vinalesa;Valencia/València
46;261;46367;Yátova;Valencia/València
46;262;46178;Yesa, La;Valencia/València
46;263;46621;Zarra;Valencia/València
46;902;46169;Gátova;Valencia/València
46;903;46184;San Antonio de Benagéber;Valencia/València
46;904;46689;Benicull de Xúquer;Valencia/València
47;1;47129;Adalia;Valladolid
47;2;47418;Aguasal;Valladolid
47;3;47814;Aguilar de Campos;Valladolid
47;4;47510;Alaejos;Valladolid
47;5;47238;Alcazarén;Valladolid
47;6;47160;Aldea de San Miguel;Valladolid
47;7;47162;Aldeamayor de San Martín;Valladolid
47;7;47169;Aldeamayor de San Martín;Valladolid
47;8;47419;Almenara de Adaja;Valladolid
47;9;47177;Amusquillo;Valladolid
47;10;47195;Arroyo de la Encomienda;Valladolid
47;11;47210;Ataquines;Valladolid
47;12;47312;Bahabón;Valladolid
47;13;47674;Barcial de la Loma;Valladolid
47;14;47129;Barruelo del Valle;Valladolid
47;15;47670;Becilla de Valderaduey;Valladolid
47;16;47880;Benafarces;Valladolid
47;17;47115;Bercero;Valladolid
47;18;47115;Berceruelo;Valladolid
47;19;47813;Berrueces;Valladolid
47;20;47462;Bobadilla del Campo;Valladolid
47;21;47419;Bocigas;Valladolid
47;22;47317;Bocos de Duero;Valladolid
47;23;47151;Boecillo;Valladolid
47;24;47675;Bolaños de Campos;Valladolid
47;25;47461;Brahojos de Medina;Valladolid
47;26;47608;Bustillo de Chaves;Valladolid
47;27;47260;Cabezón de Pisuerga;Valladolid
47;28;47689;Cabezón de Valderaduey;Valladolid
47;29;47832;Cabreros del Monte;Valladolid
47;30;47310;Campaspero;Valladolid
47;31;47460;Campillo, El;Valladolid
47;31;47460;Campillo, El;Valladolid
47;32;47165;Camporredondo;Valladolid
47;33;47311;Canalejas de Peñafiel;Valladolid
47;34;47185;Canillas de Esgueva;Valladolid
47;35;47470;Carpio;Valladolid
47;36;47110;Casasola de Arión;Valladolid
47;37;47512;Castrejón de Trabancos;Valladolid
47;38;47318;Castrillo de Duero;Valladolid
47;39;47329;Castrillo-Tejeriego;Valladolid
47;40;47689;Castrobol;Valladolid
47;41;47192;Castrodeza;Valladolid
47;42;47882;Castromembibre;Valladolid
47;43;47641;Castromonte;Valladolid
47;44;47171;Castronuevo de Esgueva;Valladolid
47;45;47520;Castronuño;Valladolid
47;46;47664;Castroponce;Valladolid
47;47;47182;Castroverde de Cerrato;Valladolid
47;48;47692;Ceinos de Campos;Valladolid
47;49;47494;Cervillego de la Cruz;Valladolid
47;50;47270;Cigales;Valladolid
47;51;47191;Ciguñuela;Valladolid
47;52;47193;Cistérniga;Valladolid
47;53;47440;Cogeces de Íscar;Valladolid
47;54;47313;Cogeces del Monte;Valladolid
47;55;47280;Corcos;Valladolid
47;55;47281;Corcos;Valladolid
47;56;47317;Corrales de Duero;Valladolid
47;57;47290;Cubillas de Santa Marta;Valladolid
47;58;47650;Cuenca de Campos;Valladolid
47;59;47316;Curiel de Duero;Valladolid
47;60;47186;Encinas de Esgueva;Valladolid
47;61;47176;Esguevillas de Esgueva;Valladolid
47;62;47184;Fombellida;Valladolid
47;63;47311;Fompedraza;Valladolid
47;64;47609;Fontihoyuelo;Valladolid
47;65;47480;Fresno el Viejo;Valladolid
47;66;47194;Fuensaldaña;Valladolid
47;67;47494;Fuente el Sol;Valladolid
47;68;47418;Fuente-Olmedo;Valladolid
47;69;47134;Gallegos de Hornija;Valladolid
47;70;47606;Gatón de Campos;Valladolid
47;71;47131;Geria;Valladolid
47;73;47607;Herrín de Campos;Valladolid
47;74;47238;Hornillos de Eresma;Valladolid
47;75;47420;Íscar;Valladolid
47;76;47169;Laguna de Duero;Valladolid
47;76;47140;Laguna de Duero;Valladolid
47;77;47314;Langayo;Valladolid
47;78;47494;Lomoviejo;Valladolid
47;79;47418;Llano de Olmedo;Valladolid
47;80;47314;Manzanillo;Valladolid
47;81;47133;Marzales;Valladolid
47;82;47230;Matapozuelos;Valladolid
47;82;47238;Matapozuelos;Valladolid
47;83;47114;Matilla de los Caños;Valladolid
47;84;47680;Mayorga;Valladolid
47;85;47400;Medina del Campo;Valladolid
47;85;47492;Medina del Campo;Valladolid
47;85;47493;Medina del Campo;Valladolid
47;86;47800;Medina de Rioseco;Valladolid
47;86;47816;Medina de Rioseco;Valladolid
47;87;47440;Megeces;Valladolid
47;88;47687;Melgar de Abajo;Valladolid
47;89;47686;Melgar de Arriba;Valladolid
47;90;47250;Mojados;Valladolid
47;91;47688;Monasterio de Vega;Valladolid
47;92;47186;Montealegre de Campos;Valladolid
47;92;47816;Montealegre de Campos;Valladolid
47;93;47320;Montemayor de Pililla;Valladolid
47;94;47691;Moral de la Reina;Valladolid
47;95;47454;Moraleja de las Panaderas;Valladolid
47;96;47811;Morales de Campos;Valladolid
47;97;47120;Mota del Marqués;Valladolid
47;98;47194;Mucientes;Valladolid
47;99;47630;Mudarra, La;Valladolid
47;100;47219;Muriel;Valladolid
47;101;47500;Nava del Rey;Valladolid
47;102;47464;Nueva Villa de las Torres;Valladolid
47;103;47359;Olivares de Duero;Valladolid
47;104;47410;Olmedo;Valladolid
47;104;47451;Olmedo;Valladolid
47;105;47173;Olmos de Esgueva;Valladolid
47;106;47318;Olmos de Peñafiel;Valladolid
47;109;47812;Palazuelo de Vedija;Valladolid
47;110;47328;Parrilla, La;Valladolid
47;111;47196;Pedraja de Portillo, La;Valladolid
47;112;47430;Pedrajas de San Esteban;Valladolid
47;113;47112;Pedrosa del Rey;Valladolid
47;114;47300;Peñafiel;Valladolid
47;114;47313;Peñafiel;Valladolid
47;114;47314;Peñafiel;Valladolid
47;114;47318;Peñafiel;Valladolid
47;115;47640;Peñaflor de Hornija;Valladolid
47;116;47315;Pesquera de Duero;Valladolid
47;117;47175;Piña de Esgueva;Valladolid
47;118;47316;Piñel de Abajo;Valladolid
47;119;47316;Piñel de Arriba;Valladolid
47;121;47116;Pollos;Valladolid
47;122;47160;Portillo;Valladolid
47;123;47450;Pozal de Gallinas;Valladolid
47;124;47220;Pozaldez;Valladolid
47;125;47831;Pozuelo de la Orden;Valladolid
47;126;47419;Puras;Valladolid
47;127;47360;Quintanilla de Arriba;Valladolid
47;128;47673;Quintanilla del Molar;Valladolid
47;129;47350;Quintanilla de Onésimo;Valladolid
47;130;47283;Quintanilla de Trigueros;Valladolid
47;131;47319;Rábano;Valladolid
47;132;47453;Ramiro;Valladolid
47;133;47170;Renedo de Esgueva;Valladolid
47;134;47673;Roales de Campos;Valladolid
47;135;47131;Robladillo;Valladolid
47;137;47316;Roturas;Valladolid
47;138;47494;Rubí de Bracamonte;Valladolid
47;139;47490;Rueda;Valladolid
47;139;47492;Rueda;Valladolid
47;139;47509;Rueda;Valladolid
47;140;47689;Saelices de Mayorga;Valladolid
47;141;47219;Salvador de Zapardiel;Valladolid
47;142;47129;San Cebrián de Mazote;Valladolid
47;143;47317;San Llorente;Valladolid
47;144;47209;San Martín de Valvení;Valladolid
47;145;47164;San Miguel del Arroyo;Valladolid
47;146;47132;San Miguel del Pino;Valladolid
47;147;47219;San Pablo de la Moraleja;Valladolid
47;148;47851;San Pedro de Latarce;Valladolid
47;149;47129;San Pelayo;Valladolid
47;150;47530;San Román de Hornija;Valladolid
47;151;47134;San Salvador;Valladolid
47;152;47811;Santa Eufemia del Arroyo;Valladolid
47;153;47609;Santervás de Campos;Valladolid
47;154;47330;Santibáñez de Valcorba;Valladolid
47;154;47331;Santibáñez de Valcorba;Valladolid
47;155;47155;Santovenia de Pisuerga;Valladolid
47;156;47493;San Vicente del Palacio;Valladolid
47;157;47340;Sardón de Duero;Valladolid
47;158;47491;Seca, La;Valladolid
47;159;47239;Serrada;Valladolid
47;160;47511;Siete Iglesias de Trabancos;Valladolid
47;161;47130;Simancas;Valladolid
47;162;47815;Tamariz de Campos;Valladolid
47;163;47870;Tiedra;Valladolid
47;164;47830;Tordehumos;Valladolid
47;165;47100;Tordesillas;Valladolid
47;165;47132;Tordesillas;Valladolid
47;165;47113;Tordesillas;Valladolid
47;166;47114;Torrecilla de la Abadesa;Valladolid
47;167;47513;Torrecilla de la Orden;Valladolid
47;168;47129;Torrecilla de la Torre;Valladolid
47;169;47183;Torre de Esgueva;Valladolid
47;170;47313;Torre de Peñafiel;Valladolid
47;170;47319;Torre de Peñafiel;Valladolid
47;171;47134;Torrelobatón;Valladolid
47;172;47313;Torrescárcela;Valladolid
47;173;47330;Traspinedo;Valladolid
47;174;47282;Trigueros del Valle;Valladolid
47;175;47161;Tudela de Duero;Valladolid
47;175;47169;Tudela de Duero;Valladolid
47;175;47320;Tudela de Duero;Valladolid
47;176;47670;Unión de Campos, La;Valladolid
47;177;47671;Urones de Castroponce;Valladolid
47;178;47862;Urueña;Valladolid
47;179;47359;Valbuena de Duero;Valladolid
47;180;47317;Valdearcos de la Vega;Valladolid
47;181;47816;Valdenebro de los Valles;Valladolid
47;182;47240;Valdestillas;Valladolid
47;183;47672;Valdunquillo;Valladolid
47;184;47200;Valoria la Buena;Valladolid
47;185;47690;Valverde de Campos;Valladolid
47;186;47801;Valladolid;Valladolid
47;186;47014;Valladolid;Valladolid
47;186;47015;Valladolid;Valladolid
47;186;47016;Valladolid;Valladolid
47;186;47017;Valladolid;Valladolid
47;186;47018;Valladolid;Valladolid
47;186;47140;Valladolid;Valladolid
47;186;47152;Valladolid;Valladolid
47;186;47197;Valladolid;Valladolid
47;186;47198;Valladolid;Valladolid
47;186;47013;Valladolid;Valladolid
47;186;47153;Valladolid;Valladolid
47;186;47012;Valladolid;Valladolid
47;186;47011;Valladolid;Valladolid
47;186;47010;Valladolid;Valladolid
47;186;47009;Valladolid;Valladolid
47;186;47008;Valladolid;Valladolid
47;186;47007;Valladolid;Valladolid
47;186;47006;Valladolid;Valladolid
47;186;47005;Valladolid;Valladolid
47;186;47004;Valladolid;Valladolid
47;186;47003;Valladolid;Valladolid
47;186;47001;Valladolid;Valladolid
47;186;47002;Valladolid;Valladolid
47;187;47609;Vega de Ruiponce;Valladolid
47;188;47133;Vega de Valdetronco;Valladolid
47;189;47463;Velascálvaro;Valladolid
47;190;47114;Velilla;Valladolid
47;191;47131;Velliza;Valladolid
47;192;47239;Ventosa de la Cuesta;Valladolid
47;193;47150;Viana de Cega;Valladolid
47;194;47166;Viloria;Valladolid
47;195;47329;Villabáñez;Valladolid
47;196;47815;Villabaruz de Campos;Valladolid
47;197;47820;Villabrágima;Valladolid
47;198;47609;Villacarralón;Valladolid
47;199;47607;Villacid de Campos;Valladolid
47;200;47181;Villaco;Valladolid
47;203;47606;Villafrades de Campos;Valladolid
47;204;47529;Villafranca de Duero;Valladolid
47;205;47810;Villafrechós;Valladolid
47;206;47180;Villafuerte;Valladolid
47;207;47840;Villagarcía de Campos;Valladolid
47;208;47608;Villagómez la Nueva;Valladolid
47;209;47675;Villalán de Campos;Valladolid
47;210;47111;Villalar de los Comuneros;Valladolid
47;211;47689;Villalba de la Loma;Valladolid
47;212;47639;Villalba de los Alcores;Valladolid
47;213;47113;Villalbarba;Valladolid
47;214;47600;Villalón de Campos;Valladolid
47;215;47814;Villamuriel de Campos;Valladolid
47;216;47131;Villán de Tordesillas;Valladolid
47;217;47620;Villanubla;Valladolid
47;218;47239;Villanueva de Duero;Valladolid
47;219;47608;Villanueva de la Condesa;Valladolid
47;220;47850;Villanueva de los Caballeros;Valladolid
47;222;47813;Villanueva de San Mancio;Valladolid
47;223;47860;Villardefrades;Valladolid
47;224;47172;Villarmentero de Esgueva;Valladolid
47;225;47134;Villasexmir;Valladolid
47;226;47329;Villavaquerín;Valladolid
47;227;47883;Villavellid;Valladolid
47;228;47465;Villaverde de Medina;Valladolid
47;229;47676;Villavicencio de los Caballeros;Valladolid
47;230;47190;Wamba;Valladolid
47;231;47610;Zaratán;Valladolid
48;1;48220;Abadiño;Bizkaia
48;2;48500;Abanto y Ciérvana-Abanto Zierbena;Bizkaia
48;2;48540;Abanto y Ciérvana-Abanto Zierbena;Bizkaia
48;3;48340;Amorebieta-Etxano;Bizkaia
48;3;48348;Amorebieta-Etxano;Bizkaia
48;4;48289;Amoroto;Bizkaia
48;5;48498;Arakaldo;Bizkaia
48;6;48140;Arantzazu;Bizkaia
48;7;48381;Munitibar-Arbatzegi Gerrikaitz;Bizkaia
48;8;48879;Artzentales;Bizkaia
48;9;48498;Arrankudiaga;Bizkaia
48;9;48499;Arrankudiaga;Bizkaia
48;10;48114;Arrieta;Bizkaia
48;11;48003;Arrigorriaga;Bizkaia
48;11;48480;Arrigorriaga;Bizkaia
48;12;48130;Bakio;Bizkaia
48;13;48901;Barakaldo;Bizkaia
48;13;48902;Barakaldo;Bizkaia
48;13;48903;Barakaldo;Bizkaia
48;14;48650;Barrika;Bizkaia
48;15;48970;Basauri;Bizkaia
48;16;48640;Berango;Bizkaia
48;17;48370;Bermeo;Bizkaia
48;18;48710;Berriatua;Bizkaia
48;19;48240;Berriz;Bizkaia
48;19;48249;Berriz;Bizkaia
48;20;48009;Bilbao;Bizkaia
48;20;48014;Bilbao;Bizkaia
48;20;48013;Bilbao;Bizkaia
48;20;48012;Bilbao;Bizkaia
48;20;48011;Bilbao;Bizkaia
48;20;48005;Bilbao;Bizkaia
48;20;48010;Bilbao;Bizkaia
48;20;48015;Bilbao;Bizkaia
48;20;48006;Bilbao;Bizkaia
48;20;48004;Bilbao;Bizkaia
48;20;48003;Bilbao;Bizkaia
48;20;48002;Bilbao;Bizkaia
48;20;48001;Bilbao;Bizkaia
48;20;48007;Bilbao;Bizkaia
48;20;48008;Bilbao;Bizkaia
48;21;48350;Busturia;Bizkaia
48;22;48890;Karrantza Harana/Valle de Carranza;Bizkaia
48;22;48891;Karrantza Harana/Valle de Carranza;Bizkaia
48;23;48142;Artea;Bizkaia
48;24;48144;Zeanuri;Bizkaia
48;25;48499;Zeberio;Bizkaia
48;26;48141;Dima;Bizkaia
48;27;48200;Durango;Bizkaia
48;28;48287;Ea;Bizkaia
48;28;48311;Ea;Bizkaia
48;29;48450;Etxebarri;Bizkaia
48;30;48277;Etxebarria;Bizkaia
48;31;48310;Elantxobe;Bizkaia
48;32;48230;Elorrio;Bizkaia
48;33;48313;Ereño;Bizkaia
48;34;48260;Ermua;Bizkaia
48;35;48116;Fruiz;Bizkaia
48;36;48960;Galdakao;Bizkaia
48;37;48191;Galdames;Bizkaia
48;38;48113;Gamiz-Fika;Bizkaia
48;39;48200;Garai;Bizkaia
48;40;48110;Gatika;Bizkaia
48;41;48314;Gautegiz Arteaga;Bizkaia
48;42;48192;Gordexola;Bizkaia
48;42;48194;Gordexola;Bizkaia
48;43;48630;Gorliz;Bizkaia
48;43;48620;Gorliz;Bizkaia
48;44;48993;Getxo;Bizkaia
48;44;48992;Getxo;Bizkaia
48;44;48991;Getxo;Bizkaia
48;44;48930;Getxo;Bizkaia
48;44;48990;Getxo;Bizkaia
48;45;48820;Güeñes;Bizkaia
48;45;48830;Güeñes;Bizkaia
48;45;48840;Güeñes;Bizkaia
48;46;48300;Gernika-Lumo;Bizkaia
48;47;48289;Gizaburuaga;Bizkaia
48;48;48311;Ibarrangelu;Bizkaia
48;49;48288;Ispaster;Bizkaia
48;50;48213;Izurtza;Bizkaia
48;51;48895;Lanestosa;Bizkaia
48;52;48195;Larrabetzu;Bizkaia
48;53;48111;Laukiz;Bizkaia
48;54;48940;Leioa;Bizkaia
48;55;48330;Lemoa;Bizkaia
48;56;48620;Lemoiz;Bizkaia
48;57;48280;Lekeitio;Bizkaia
48;58;48269;Mallabia;Bizkaia
48;59;48212;Mañaria;Bizkaia
48;60;48276;Markina-Xemein;Bizkaia
48;60;48278;Markina-Xemein;Bizkaia
48;60;48270;Markina-Xemein;Bizkaia
48;61;48112;Maruri-Jatabe;Bizkaia
48;62;48382;Mendata;Bizkaia
48;63;48289;Mendexa;Bizkaia
48;64;48120;Meñaka;Bizkaia
48;65;48490;Ugao-Miraballes;Bizkaia
48;66;48115;Morga;Bizkaia
48;67;48391;Muxika;Bizkaia
48;67;48392;Muxika;Bizkaia
48;68;48360;Mundaka;Bizkaia
48;69;48100;Mungia;Bizkaia
48;69;48120;Mungia;Bizkaia
48;70;48380;Aulesti;Bizkaia
48;71;48550;Muskiz;Bizkaia
48;72;48210;Otxandio;Bizkaia
48;73;48700;Ondarroa;Bizkaia
48;74;48460;Urduña/Orduña;Bizkaia
48;74;48498;Urduña/Orduña;Bizkaia
48;75;48410;Orozko;Bizkaia
48;75;48419;Orozko;Bizkaia
48;76;48395;Sukarrieta;Bizkaia
48;77;48620;Plentzia;Bizkaia
48;78;48920;Portugalete;Bizkaia
48;79;48309;Errigoiti;Bizkaia
48;80;48510;Valle de Trápaga-Trapagaran;Bizkaia
48;80;48520;Valle de Trápaga-Trapagaran;Bizkaia
48;81;48196;Lezama;Bizkaia
48;82;48980;Santurtzi;Bizkaia
48;83;48530;Ortuella;Bizkaia
48;84;48910;Sestao;Bizkaia
48;85;48600;Sopelana;Bizkaia
48;86;48190;Sopuerta;Bizkaia
48;86;48191;Sopuerta;Bizkaia
48;86;48869;Sopuerta;Bizkaia
48;86;48870;Sopuerta;Bizkaia
48;87;48880;Trucios-Turtzioz;Bizkaia
48;88;48145;Ubide;Bizkaia
48;89;48160;Urduliz;Bizkaia
48;89;48610;Urduliz;Bizkaia
48;90;48800;Balmaseda;Bizkaia
48;91;48291;Atxondo;Bizkaia
48;91;48292;Atxondo;Bizkaia
48;92;48390;Bedia;Bizkaia
48;93;48143;Areatza;Bizkaia
48;94;48140;Igorre;Bizkaia
48;95;48250;Zaldibar;Bizkaia
48;96;48850;Zalla;Bizkaia
48;96;48860;Zalla;Bizkaia
48;96;48869;Zalla;Bizkaia
48;97;48480;Zaratamo;Bizkaia
48;901;48160;Derio;Bizkaia
48;901;48170;Derio;Bizkaia
48;902;48950;Erandio;Bizkaia
48;903;48180;Loiu;Bizkaia
48;904;48150;Sondika;Bizkaia
48;905;48170;Zamudio;Bizkaia
48;906;48393;Forua;Bizkaia
48;907;48315;Kortezubi;Bizkaia
48;908;48394;Murueta;Bizkaia
48;909;48312;Nabarniz;Bizkaia
48;910;48215;Iurreta;Bizkaia
48;911;48320;Ajangiz;Bizkaia
48;912;48810;Alonsotegi;Bizkaia
48;913;48508;Zierbena;Bizkaia
48;914;48383;Arratzu;Bizkaia
48;914;48390;Arratzu;Bizkaia
48;914;48391;Arratzu;Bizkaia
48;915;48278;Ziortza-Bolibar;Bizkaia
49;2;49834;Abezames;Zamora
49;3;49500;Alcañices;Zamora
49;3;49514;Alcañices;Zamora
49;3;49517;Alcañices;Zamora
49;3;49518;Alcañices;Zamora
49;4;49696;Alcubilla de Nogales;Zamora
49;5;49177;Alfaraz de Sayago;Zamora
49;6;49539;Algodre;Zamora
49;7;49180;Almaraz de Duero;Zamora
49;8;49177;Almeida de Sayago;Zamora
49;8;49210;Almeida de Sayago;Zamora
49;9;49162;Andavías;Zamora
49;10;49151;Arcenillas;Zamora
49;11;49699;Arcos de la Polvorosa;Zamora
49;12;49251;Argañín;Zamora
49;13;49716;Argujillo;Zamora
49;14;49126;Arquillinos;Zamora
49;15;49696;Arrabalde;Zamora
49;16;49124;Aspariegos;Zamora
49;17;49348;Asturianos;Zamora
49;17;49325;Asturianos;Zamora
49;17;49324;Asturianos;Zamora
49;18;49610;Ayoó de Vidriales;Zamora
49;18;49619;Ayoó de Vidriales;Zamora
49;19;49760;Barcial del Barco;Zamora
49;20;49830;Belver de los Montes;Zamora
49;21;49600;Benavente;Zamora
49;22;49123;Benegiles;Zamora
49;23;49216;Bermillo de Sayago;Zamora
49;23;49255;Bermillo de Sayago;Zamora
49;23;49215;Bermillo de Sayago;Zamora
49;23;49211;Bermillo de Sayago;Zamora
49;23;49200;Bermillo de Sayago;Zamora
49;23;49260;Bermillo de Sayago;Zamora
49;24;49155;Bóveda de Toro, La;Zamora
49;25;49751;Bretó;Zamora
49;26;49698;Bretocino;Zamora
49;27;49629;Brime de Sog;Zamora
49;28;49622;Brime de Urz;Zamora
49;29;49698;Burganes de Valverde;Zamora
49;30;49831;Bustillo del Oro;Zamora
49;31;49709;Cabañas de Sayago;Zamora
49;32;49331;Calzadilla de Tera;Zamora
49;33;49332;Camarzana de Tera;Zamora
49;33;49627;Camarzana de Tera;Zamora
49;33;49626;Camarzana de Tera;Zamora
49;34;49440;Cañizal;Zamora
49;35;49128;Cañizo;Zamora
49;36;49160;Carbajales de Alba;Zamora
49;37;49211;Carbellino;Zamora
49;38;49708;Casaseca de Campeán;Zamora
49;39;49151;Casaseca de las Chanas;Zamora
49;40;49419;Castrillo de la Guareña;Zamora
49;41;49660;Castrogonzalo;Zamora
49;42;49127;Castronuevo;Zamora
49;43;49110;Castroverde de Campos;Zamora
49;44;49191;Cazurra;Zamora
49;46;49640;Cerecinos de Campos;Zamora
49;47;49125;Cerecinos del Carrizal;Zamora
49;48;49317;Cernadilla;Zamora
49;48;49325;Cernadilla;Zamora
49;50;49394;Cobreros;Zamora
49;50;49395;Cobreros;Zamora
49;50;49396;Cobreros;Zamora
49;52;49783;Coomonte;Zamora
49;53;49530;Coreses;Zamora
49;54;49706;Corrales del Vino;Zamora
49;54;49700;Corrales del Vino;Zamora
49;55;49639;Cotanes del Monte;Zamora
49;56;49730;Cubillos;Zamora
49;57;49327;Cubo de Benavente;Zamora
49;58;49710;Cubo de Tierra del Vino, El;Zamora
49;59;49717;Cuelgamures;Zamora
49;61;49721;Entrala;Zamora
49;62;49341;Espadañedo;Zamora
49;62;49342;Espadañedo;Zamora
49;62;49345;Espadañedo;Zamora
49;62;49346;Espadañedo;Zamora
49;62;49347;Espadañedo;Zamora
49;63;49141;Faramontanos de Tábara;Zamora
49;64;49213;Fariza;Zamora
49;64;49214;Fariza;Zamora
49;65;49220;Fermoselle;Zamora
49;66;49334;Ferreras de Abajo;Zamora
49;66;49335;Ferreras de Abajo;Zamora
49;67;49335;Ferreras de Arriba;Zamora
49;67;49337;Ferreras de Arriba;Zamora
49;68;49540;Ferreruela;Zamora
49;68;49550;Ferreruela;Zamora
49;69;49520;Figueruela de Arriba;Zamora
49;69;49521;Figueruela de Arriba;Zamora
49;71;49513;Fonfría;Zamora
49;71;49512;Fonfría;Zamora
49;71;49511;Fonfría;Zamora
49;71;49510;Fonfría;Zamora
49;71;49514;Fonfría;Zamora
49;71;49513;Fonfría;Zamora
49;71;49512;Fonfría;Zamora
49;71;49511;Fonfría;Zamora
49;71;49510;Fonfría;Zamora
49;71;49514;Fonfría;Zamora
49;75;49693;Fresno de la Polvorosa;Zamora
49;76;49590;Fresno de la Ribera;Zamora
49;77;49174;Fresno de Sayago;Zamora
49;77;49216;Fresno de Sayago;Zamora
49;78;49698;Friera de Valverde;Zamora
49;79;49618;Fuente Encalada;Zamora
49;80;49410;Fuentelapeña;Zamora
49;81;49400;Fuentesaúco;Zamora
49;82;49670;Fuentes de Ropel;Zamora
49;83;49833;Fuentesecas;Zamora
49;84;49714;Fuentespreadas;Zamora
49;85;49350;Galende;Zamora
49;85;49352;Galende;Zamora
49;85;49360;Galende;Zamora
